NoRecords,RecordOrder,Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"13548","2631","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","836","Rubber, natural","2011","2011","tonnes","0.00","","Official data"
"13548","2632","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","289","Sesame seed","2011","2011","tonnes","0.00","","Official data"
"13548","2633","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","1186","Silk raw","2011","2011","tonnes","3.00","","Official data"
"13548","2634","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","239","Soya sauce","2011","2011","tonnes","1050.00","","Official data"
"13548","2635","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","236","Soybeans","2011","2011","tonnes","22.00","","Official data"
"13548","2636","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","723","Spices, nes","2011","2011","tonnes","12.00","","Official data"
"13548","2637","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","129","Starch, cassava","2011","2011","tonnes","93.00","","Official data"
"13548","2638","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","168","Sugar confectionery","2011","2011","tonnes","7636.00","","Official data"
"13548","2639","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","162","Sugar Raw Centrifugal","2011","2011","tonnes","5.00","","Official data"
"13548","2640","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","164","Sugar refined","2011","2011","tonnes","3.00","","Official data"
"13548","2641","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","167","Sugar, nes","2011","2011","tonnes","3.00","","Official data"
"13548","2642","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","447","Sweet corn frozen","2011","2011","tonnes","50.00","","Official data"
"13548","2643","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","448","Sweet corn prep or preserved","2011","2011","tonnes","290.00","","Official data"
"13548","2644","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","667","Tea","2011","2011","tonnes","305.00","","Official data"
"13548","2645","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","672","Tea, mate extracts","2011","2011","tonnes","74.00","","Official data"
"13548","2646","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","826","Tobacco, unmanufactured","2011","2011","tonnes","211.00","","Official data"
"13548","2647","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","391","Tomatoes, paste","2011","2011","tonnes","0.00","","Official data"
"13548","2648","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","392","Tomatoes, peeled","2011","2011","tonnes","0.00","","Official data"
"13548","2649","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","471","Vegetables in vinegar","2011","2011","tonnes","131.00","","Official data"
"13548","2650","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","469","Vegetables, dehydrated","2011","2011","tonnes","2270.00","","Official data"
"13548","2651","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","460","Vegetables, fresh or dried products nes","2011","2011","tonnes","5.00","","Official data"
"13548","2652","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","473","Vegetables, frozen","2011","2011","tonnes","1049.00","","Official data"
"13548","2653","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","472","Vegetables, preserved nes","2011","2011","tonnes","747.00","","Official data"
"13548","2654","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","475","Vegetables, preserved, frozen","2011","2011","tonnes","157.00","","Official data"
"13548","2655","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","474","Vegetables, temporarily preserved","2011","2011","tonnes","2.00","","Official data"
"13548","2656","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","110","Wafers","2011","2011","tonnes","33.00","","Official data"
"13548","2657","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","631","Waters,ice etc","2011","2011","tonnes","1.00","","Official data"
"13548","2658","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","1296","Waxes vegetable","2011","2011","tonnes","0.00","","Official data"
"13548","2659","TM","Detailed trade matrix","138","Mexico","351","China","5610","Import Quantity","1009","Wool, hair waste","2011","2011","tonnes","280.00","","Official data"
"13548","2660","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","711","Anise, badian, fennel, coriander","2011","2011","1000 US$","2882.00","","Official data"
"13548","2661","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","527","Apricots, dry","2011","2011","1000 US$","217.00","","Official data"
"13548","2662","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","176","Beans, dry","2011","2011","1000 US$","1302.00","","Official data"
"13548","2663","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","414","Beans, green","2011","2011","1000 US$","0.00","","Official data"
"13548","2664","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","51","Beer of barley","2011","2011","1000 US$","88.00","","Official data"
"13548","2665","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","1183","Beeswax","2011","2011","1000 US$","341.00","","Official data"
"13548","2666","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","169","Beet pulp","2011","2011","1000 US$","0.00","","Official data"
"13548","2667","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","634","Beverages, distilled alcoholic","2011","2011","1000 US$","1.00","","Official data"
"13548","2668","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","633","Beverages, non alcoholic","2011","2011","1000 US$","320.00","","Official data"
"13548","2669","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","20","Bread","2011","2011","1000 US$","7.00","","Official data"
"13548","2670","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","181","Broad beans, horse beans, dry","2011","2011","1000 US$","4878.00","","Official data"
"13548","2671","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","335","Cake, linseed","2011","2011","1000 US$","0.00","","Official data"
"13548","2672","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","238","Cake, soybeans","2011","2011","1000 US$","154.00","","Official data"
"13548","2673","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","269","Cake, sunflower","2011","2011","1000 US$","0.00","","Official data"
"13548","2674","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","41","Cereals, breakfast","2011","2011","1000 US$","9.00","","Official data"
"13548","2675","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","689","Chillies and peppers, dry","2011","2011","1000 US$","24081.00","","Official data"
"13548","2676","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","666","Chocolate products nes","2011","2011","1000 US$","2152.00","","Official data"
"13548","2677","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","517","Cider etc","2011","2011","1000 US$","10.00","","Official data"
"13548","2678","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","828","Cigarettes","2011","2011","1000 US$","2.00","","Official data"
"13548","2679","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","693","Cinnamon (canella)","2011","2011","1000 US$","3.00","","Official data"
"13548","2680","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","664","Cocoa, butter","2011","2011","1000 US$","77.00","","Official data"
"13548","2681","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","665","Cocoa, powder & cake","2011","2011","1000 US$","576.00","","Official data"
"13548","2682","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","659","Coffee, extracts","2011","2011","1000 US$","2.00","","Official data"
"13548","2683","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","769","Cotton waste","2011","2011","1000 US$","0.00","","Official data"
"13548","2684","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","768","Cotton, carded, combed","2011","2011","1000 US$","23.00","","Official data"
"13548","2685","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","1293","Crude materials","2011","2011","1000 US$","10802.00","","Official data"
"13548","2686","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","1276","Fatty acids","2011","2011","1000 US$","271.00","","Official data"
"13548","2687","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","845","Feed, compound, nes","2011","2011","1000 US$","8409.00","","Official data"
"13548","2688","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","652","Feed, vegetable products nes","2011","2011","1000 US$","150.00","","Official data"
"13548","2689","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","773","Flax fibre and tow","2011","2011","1000 US$","1.00","","Official data"
"13548","2690","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","111","Flour, cereals","2011","2011","1000 US$","1.00","","Official data"
"13548","2691","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","295","Flour, mustard","2011","2011","1000 US$","11.00","","Official data"
"13548","2692","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","16","Flour, wheat","2011","2011","1000 US$","3.00","","Official data"
"13548","2693","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","1232","Food prep nes","2011","2011","1000 US$","9930.00","","Official data"
"13548","2694","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","115","Food preparations, flour, malt extract","2011","2011","1000 US$","48.00","","Official data"
"13548","2695","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","166","Fructose and syrup, other","2011","2011","1000 US$","0.00","","Official data"
"13548","2696","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","620","Fruit, dried nes","2011","2011","1000 US$","6549.00","","Official data"
"13548","2697","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","623","Fruit, prepared nes","2011","2011","1000 US$","10809.00","","Official data"
"13548","2698","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","720","Ginger","2011","2011","1000 US$","207.00","","Official data"
"13548","2699","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","172","Glucose and dextrose","2011","2011","1000 US$","379.00","","Official data"
"13548","2700","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","994","Grease incl. lanolin wool","2011","2011","1000 US$","59.00","","Official data"
"13548","2701","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","243","Groundnuts, shelled","2011","2011","1000 US$","7751.00","","Official data"
"13548","2702","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","677","Hops","2011","2011","1000 US$","1.00","","Official data"
"13548","2703","TM","Detailed trade matrix","138","Mexico","351","China","5622","Import Value","109","Infant food","2011","2011","1000 US$","0.00","","Official data"
