"ItemCode","AreaCode","Flow","Qty","metaData"
"x220860",842,2,132598,""
"x220860",858,2,450,""
"x220870",12,2,0,""
"x220870",32,2,2622,""
"x220870",36,2,537337,""
"x220870",40,2,3518,""
"x220870",44,2,0,""
"x220870",50,2,0,""
"x220870",51,2,0,""
"x220870",56,2,0,""
"x220870",60,2,2248,""
"x220870",68,2,18359,""
"x220870",70,2,0,""
"x220870",76,2,2622,""
"x220870",84,2,0,""
"x220870",92,2,1998,""
"x220870",112,2,0,""
"x220870",124,2,31763,""
"x220870",152,2,0,""
"x220870",156,2,4010,""
"x220870",170,2,649,""
"x220870",188,2,18785,""
"x220870",191,2,0,""
"x220870",196,2,0,""
"x220870",203,2,1715,""
"x220870",208,2,0,""
"x220870",214,2,19836,""
"x220870",218,2,5439,""
"x220870",222,2,13156,""
"x220870",242,2,0,""
"x220870",251,2,4711,""
"x220870",258,2,0,""
"x220870",276,2,119618,""
"x220870",300,2,34771,""
"x220870",304,2,0,""
"x220870",320,2,15146,""
"x220870",340,2,530,""
"x220870",344,2,53,""
"x220870",352,2,0,""
"x220870",360,2,0,""
"x220870",368,2,31094,""
"x220870",376,2,2914,""
"x220870",381,2,0,""
"x220870",384,2,0,""
"x220870",388,2,0,""
"x220870",392,2,17784,""
"x220870",398,2,0,""
"x220870",400,2,0,""
"x220870",404,2,627,""
"x220870",410,2,46655,""
"x220870",417,2,0,""
"x220870",422,2,833,""
"x220870",440,2,167,""
"x220870",442,2,0,""
"x220870",446,2,0,""
"x220870",450,2,0,""
"x220870",458,2,0,""
"x220870",462,2,0,""
"x220870",480,2,0,""
"x220870",490,2,0,""
"x220870",498,2,0,""
"x220870",524,2,0,""
"x220870",528,2,635,""
"x220870",531,2,9573,""
"x220870",533,2,11779,""
"x220870",540,2,0,""
"x220870",554,2,64850,""
"x220870",558,2,2752,""
"x220870",586,2,0,""
"x220870",591,2,141081,""
"x220870",600,2,0,""
"x220870",604,2,11466,""
"x220870",608,2,1249,""
"x220870",616,2,0,""
"x220870",620,2,47,""
"x220870",642,2,0,""
"x220870",643,2,427,""
"x220870",659,2,0,""
"x220870",670,2,0,""
"x220870",686,2,0,""
"x220870",699,2,0,""
"x220870",702,2,102143,""
"x220870",703,2,0,""
"x220870",704,2,0,""
"x220870",705,2,963,""
"x220870",710,2,426152,""
"x220870",724,2,404,""
"x220870",752,2,0,""
"x220870",757,2,5574,""
"x220870",764,2,0,""
"x220870",776,2,0,""
"x220870",784,2,13345,""
"x220870",792,2,0,""
"x220870",804,2,0,""
"x220870",807,2,0,""
"x220870",826,2,93703,""
"x220870",842,2,7824602,""
"x220870",858,2,637,""
"x220870",862,2,167,""
"x220890",8,2,0,""
"x220890",12,2,0,""
"x220890",31,2,8519,""
"x220890",32,2,155574,""
"x220890",36,2,852716,""
"x220890",40,2,35173,""
"x220890",44,2,71780,""
"x220890",48,2,10816,""
"x220890",50,2,0,""
"x220890",51,2,0,""
"x220890",52,2,3263,""
"x220890",56,2,150299,""
"x220890",60,2,4995,""
"x220890",68,2,178879,""
"x220890",70,2,32751,""
"x220890",76,2,1255343,""
"x220890",84,2,9136,""
"x220890",92,2,23526,""
"x220890",100,2,63825,""
"x220890",112,2,9850,""
"x220890",124,2,2446517,""
"x220890",136,2,18282,""
"x220890",152,2,986400,""
"x220890",156,2,203409,""
"x220890",170,2,411138,""
"x220890",188,2,547204,""
"x220890",191,2,0,""
"x220890",192,2,72167,""
"x220890",196,2,14444,""
"x220890",203,2,104715,""
"x220890",208,2,9324,""
"x220890",214,2,25924,""
"x220890",218,2,191042,""
"x220890",222,2,132376,""
"x220890",231,2,0,""
"x220890",233,2,114069,""
"x220890",246,2,237,""
"x220890",251,2,2622383,""
"x220890",258,2,0,""
"x220890",268,2,7845,""
"x220890",276,2,4829674,""
"x220890",300,2,436678,""
"x220890",304,2,0,""
"x220890",320,2,310185,""
"x220890",328,2,17,""
"x220890",332,2,583,""
"x220890",340,2,141368,""
"x220890",344,2,75197,""
"x220890",348,2,35947,""
"x220890",352,2,0,""
"x220890",360,2,0,""
"x220890",368,2,43022,""
"x220890",372,2,17483,""
"x220890",376,2,113130,""
"x220890",381,2,494954,""
"x220890",384,2,0,""
"x220890",388,2,10811,""
"x220890",392,2,1194161,""
"x220890",398,2,87171,""
"x220890",400,2,0,""
"x220890",404,2,200,""
"x220890",410,2,297178,""
"x220890",417,2,0,""
"x220890",422,2,54555,""
"x220890",428,2,863946,""
"x220890",440,2,90171,""
"x220890",442,2,0,""
"x220890",446,2,0,""
"x220890",450,2,0,""
"x220890",458,2,3885,""
"x220890",462,2,0,""
"x220890",480,2,10544,""
"x220890",490,2,73246,""
"x220890",498,2,0,""
"x220890",499,2,0,""
"x220890",528,2,95527,""
"x220890",531,2,21508,""
"x220890",533,2,151598,""
"x220890",540,2,0,""
"x220890",554,2,5148261,""
"x220890",558,2,22089,""
"x220890",579,2,31949,""
"x220890",586,2,5284,""
"x220890",591,2,2499595,""
"x220890",600,2,336788,""
"x220890",604,2,192174,""
"x220890",608,2,78957,""
"x220890",616,2,31600,""
"x220890",620,2,13489,""
"x220890",634,2,26058,""
"x220890",642,2,0,""
"x220890",643,2,1538954,""
"x220890",670,2,0,""
"x220890",688,2,0,""
"x220890",699,2,49737,""
"x220890",702,2,934839,""
"x220890",703,2,2436,""
"x220890",704,2,0,""
"x220890",705,2,30998,""
"x220890",710,2,678766,""
"x220890",724,2,3132884,""
"x220890",740,2,69469,""
"x220890",752,2,40376,""
"x220890",757,2,61133,""
"x220890",764,2,19112,""
"x220890",776,2,0,""
"x220890",780,2,51603,""
"x220890",784,2,447361,""
"x220890",788,2,0,""
"x220890",792,2,476467,""
"x220890",800,2,0,""
"x220890",804,2,160741,""
"x220890",807,2,0,""
"x220890",818,2,8880,""
"x220890",826,2,2503607,""
"x220890",842,2,98620170,""
"x220890",858,2,112023,""
"x220890",862,2,188695,""
"x220900",24,2,193,""
"x220900",44,2,0,""
"x220900",84,2,55921,""
"x220900",156,2,2489,""
"x220900",188,2,6567,""
"x220900",192,2,502,""
"x220900",214,2,0,""
"x220900",222,2,15226,""
"x220900",233,2,0,""
"x220900",320,2,14553,""
"x220900",340,2,2927,""
"x220900",528,2,0,""
"x220900",558,2,0,""
"x220900",703,2,0,""
"x220900",724,2,2608,""
"x220900",757,2,12,""
"x220900",826,2,754,""
"x220900",842,2,6356,""
"x230110",56,2,22500,""
"x230110",124,2,40,""
"x230110",152,2,0,""
"x230110",170,2,682000,""
"x230110",218,2,15000,""
"x230110",251,2,0,""
"x230110",276,2,0,""
"x230110",490,2,24120,""
"x230110",558,2,0,""
"x230110",826,2,0,""
"x230110",842,2,354312,""
"x230110",862,2,1040000,""
"x230120",124,2,2218391,""
"x230120",152,2,908060,""
"x230120",156,2,16775380,""
"x230120",192,2,376515,""
"x230120",300,2,9e+05,""
"x230120",320,2,598595,""
"x230120",344,2,1014210,""
"x230120",360,2,5517614,""
"x230120",376,2,151320,""
"x230120",392,2,10048566,""
"x230120",410,2,104138,""
"x230120",440,2,104657,""
"x230120",458,2,1026467,""
"x230120",490,2,10899934,""
"x230120",528,2,716390,""
"x230120",591,2,0,""
"x230120",608,2,26020,""
"x230120",699,2,156167,""
"x230120",704,2,599236,""
"x230120",792,2,405080,""
"x230120",826,2,605210,""
"x230120",842,2,9408924,""
"x230210",36,2,0,""
"x230210",124,2,0,""
"x230210",170,2,13521,""
"x230210",604,2,1000,""
"x230210",842,2,11412,""
"x230230",68,2,0,""
"x230230",192,2,110,""
"x230230",320,2,0,""
"x230230",842,2,1104723,""
"x230240",170,2,363,""
"x230240",842,2,1,""
"x230250",842,2,0,""
"x230310",76,2,32001,""
"x230310",124,2,0,""
"x230330",188,2,0,""
"x230330",188,2,0,""
"x230330",704,2,0,""
"x230330",842,2,1000,""
"x230400",84,2,8120300,""
"x230400",320,2,0,""
"x230620",152,2,6800,""
"x230641",842,2,0,""
"x230649",842,2,0,""
"x230690",188,2,73,""
"x230690",251,2,168340,""
"x230690",392,2,0,""
"x230690",724,2,0,""
"x230690",842,2,258490,""
"x230800",36,2,60,""
"x230800",40,2,0,""
"x230800",76,2,0,""
"x230800",84,2,0,""
"x230800",203,2,0,""
"x230800",208,2,0,""
"x230800",214,2,0,""
"x230800",222,2,80040,""
"x230800",251,2,116,""
"x230800",276,2,1,""
"x230800",392,2,0,""
"x230800",528,2,0,""
"x230800",604,2,0,""
"x230800",702,2,0,""
"x230800",724,2,492,""
"x230800",764,2,0,""
"x230800",826,2,5742,""
"x230800",842,2,464446,""
"x230910",40,2,0,""
"x230910",48,2,0,""
"x230910",56,2,0,""
"x230910",60,2,0,""
"x230910",84,2,116459,""
"x230910",124,2,181668,""
"x230910",170,2,656907,""
"x230910",188,2,5027473,""
"x230910",192,2,290300,""
"x230910",203,2,0,""
"x230910",208,2,0,""
"x230910",214,2,42874,""
"x230910",218,2,0,""
"x230910",222,2,2770582,""
"x230910",251,2,0,""
"x230910",276,2,22936,""
"x230910",320,2,4308228,""
"x230910",340,2,1981459,""
"x230910",381,2,0,""
"x230910",388,2,263817,""
"x230910",392,2,6056,""
"x230910",410,2,0,""
"x230910",528,2,27,""
"x230910",558,2,550713,""
"x230910",579,2,0,""
"x230910",591,2,2907877,""
"x230910",616,2,0,""
"x230910",703,2,0,""
"x230910",705,2,0,""
"x230910",757,2,0,""
"x230910",842,2,1980460,""
"x230990",32,2,35774,""
"x230990",36,2,0,""
"x230990",40,2,0,""
"x230990",50,2,0,""
"x230990",68,2,229474,""
"x230990",76,2,131630,""
"x230990",84,2,769784,""
"x230990",124,2,0,""
"x230990",152,2,533332,""
"x230990",156,2,196960,""
"x230990",170,2,1799986,""
"x230990",188,2,3848667,""
"x230990",192,2,35130406,""
"x230990",208,2,5047,""
"x230990",214,2,1618994,""
"x230990",218,2,311560,""
"x230990",222,2,748390,""
"x230990",251,2,129364,""
"x230990",276,2,155806,""
"x230990",320,2,2642789,""
"x230990",340,2,917735,""
"x230990",372,2,97500,""
"x230990",381,2,10492,""
"x230990",392,2,0,""
"x230990",410,2,413720,""
"x230990",458,2,15920,""
"x230990",490,2,0,""
"x230990",558,2,1564325,""
"x230990",591,2,405518,""
"x230990",604,2,256872,""
"x230990",608,2,120950,""
"x230990",616,2,5627,""
"x230990",699,2,9915,""
"x230990",704,2,138350,""
"x230990",724,2,1080,""
"x230990",764,2,12000,""
"x230990",792,2,2396629,""
"x230990",804,2,0,""
"x230990",826,2,0,""
"x230990",842,2,4746534,""
"x230990",862,2,469358,""
"x240110",56,2,110653,""
"x240110",124,2,210,""
"x240110",144,2,9930,""
"x240110",170,2,150,""
"x240110",214,2,218211,""
"x240110",276,2,29948,""
"x240110",320,2,261815,""
"x240110",340,2,69253,""
"x240110",360,2,0,""
"x240110",458,2,0,""
"x240110",558,2,116355,""
"x240110",724,2,40853,""
"x240110",757,2,0,""
"x240110",826,2,0,""
"x240110",842,2,66157,""
"x240110",862,2,351,""
"x240120",56,2,544200,""
"x240120",76,2,328,""
"x240120",84,2,0,""
"x240120",112,2,0,""
"x240120",124,2,100568,""
"x240120",152,2,9600,""
"x240120",170,2,380,""
"x240120",188,2,32970,""
"x240120",214,2,36482,""
"x240120",276,2,55440,""
"x240120",320,2,19210,""
"x240120",340,2,444769,""
"x240120",348,2,0,""
"x240120",360,2,0,""
"x240120",376,2,166860,""
"x240120",392,2,0,""
"x240120",410,2,0,""
"x240120",458,2,38400,""
"x240120",528,2,214440,""
"x240120",558,2,650,""
"x240120",616,2,0,""
"x240120",642,2,35640,""
"x240120",643,2,76800,""
"x240120",688,2,17280,""
"x240120",702,2,38400,""
"x240120",704,2,0,""
"x240120",710,2,3800,""
"x240120",724,2,0,""
"x240120",757,2,99400,""
"x240120",780,2,115200,""
"x240120",792,2,0,""
"x240120",804,2,0,""
"x240120",826,2,739500,""
"x240120",842,2,3122680,""
"x240130",56,2,0,""
"x240130",76,2,173980,""
"x240130",124,2,4,""
"x240130",214,2,0,""
"x240130",251,2,0,""
"x240130",276,2,7040,""
"x240130",340,2,0,""
"x240130",528,2,0,""
"x240130",616,2,0,""
"x240130",724,2,0,""
"x240130",757,2,0,""
"x240130",842,2,0,""
"x240210",8,2,0,""
"x240210",20,2,117,""
"x240210",32,2,500,""
"x240210",36,2,4,""
"x240210",40,2,145,""
"x240210",56,2,303,""
"x240210",124,2,2305,""
"x240210",196,2,169,""
"x240210",203,2,106,""
"x240210",214,2,0,""
"x240210",233,2,53,""
"x240210",251,2,61,""
"x240210",276,2,881,""
"x240210",348,2,371,""
"x240210",376,2,0,""
"x240210",381,2,103,""
"x240210",392,2,329,""
"x240210",410,2,0,""
"x240210",428,2,76,""
"x240210",440,2,30,""
"x240210",470,2,42,""
"x240210",490,2,0,""
"x240210",528,2,127,""
"x240210",554,2,0,""
"x240210",616,2,768,""
"x240210",620,2,0,""
"x240210",643,2,1991,""
"x240210",703,2,667,""
"x240210",724,2,1138,""
"x240210",752,2,171,""
"x240210",757,2,3080,""
"x240210",804,2,107,""
"x240210",842,2,14543,""
"x240210",858,2,0,""
"x240220",32,2,36539,""
"x240220",76,2,57,""
"x240220",84,2,0,""
"x240220",124,2,9900197,""
"x240220",152,2,56,""
"x240220",170,2,26,""
"x240220",188,2,24879,""
"x240220",196,2,21,""
"x240220",208,2,0,""
"x240220",214,2,17940,""
"x240220",222,2,4923,""
"x240220",276,2,186,""
"x240220",320,2,91660,""
"x240220",381,2,9,""
"x240220",388,2,0,""
"x240220",392,2,1,""
"x240220",528,2,0,""
"x240220",533,2,0,""
"x240220",558,2,5724,""
"x240220",591,2,14035,""
"x240220",600,2,0,""
"x240220",616,2,0,""
"x240220",643,2,200,""
"x240220",757,2,6121,""
"x240220",826,2,110,""
"x240220",842,2,8789,""
"x240220",858,2,964,""
"x240290",188,2,0,""
"x240290",208,2,0,""
"x240290",320,2,0,""
"x240310",76,2,1389775,""
"x240310",124,2,357807,""
"x240310",152,2,19200,""
"x240310",214,2,3840,""
"x240310",276,2,6,""
"x240310",320,2,960,""
"x240310",528,2,0,""
"x240310",558,2,0,""
"x240310",842,2,3030,""
"x240391",124,2,0,""
"x240391",188,2,13200,""
"x240391",214,2,110880,""
"x240391",251,2,0,""
"x240391",320,2,59840,""
"x240391",352,2,0,""
"x240391",688,2,0,""
"x240391",842,2,0,""
"x240399",188,2,0,""
"x240399",214,2,0,""
"x240399",320,2,0,""
"x240399",554,2,0,""
"x240399",752,2,0,""
"x240399",842,2,0,""
"x330112",32,2,209355,""
"x330112",76,2,90,""
"x330112",124,2,17280,""
"x330112",152,2,0,""
"x330112",156,2,14402,""
"x330112",170,2,927,""
"x330112",188,2,60,""
"x330112",251,2,0,""
"x330112",276,2,272160,""
"x330112",320,2,4750,""
"x330112",372,2,85320,""
"x330112",376,2,0,""
"x330112",376,2,14400,""
"x330112",381,2,66200,""
"x330112",388,2,50,""
"x330112",528,2,377123,""
"x330112",591,2,0,""
"x330112",699,2,0,""
"x330112",702,2,0,""
"x330112",757,2,0,""
"x330112",826,2,63960,""
"x330112",842,2,1809895,""
"x330112",858,2,28800,""
"x330113",32,2,2,""
"x330113",36,2,50,""
"x330113",76,2,830,""
"x330113",124,2,0,""
"x330113",152,2,2,""
"x330113",156,2,0,""
"x330113",156,2,0,""
"x330113",170,2,58,""
"x330113",188,2,433,""
"x330113",214,2,400,""
"x330113",251,2,0,""
"x330113",276,2,23236,""
"x330113",320,2,430,""
"x330113",340,2,120,""
"x330113",372,2,41913,""
"x330113",381,2,0,""
"x330113",388,2,0,""
"x330113",392,2,1851,""
"x330113",410,2,90,""
"x330113",504,2,20,""
"x330113",528,2,3600,""
"x330113",586,2,0,""
"x330113",591,2,0,""
"x330113",604,2,0,""
"x330113",699,2,0,""
"x330113",757,2,601,""
"x330113",764,2,0,""
"x330113",818,2,0,""
"x330113",826,2,314965,""
"x330113",842,2,296295,""
"x330119",32,2,10612,""
"x330119",36,2,175,""
"x330119",40,2,0,""
"x330119",56,2,0,""
"x330119",76,2,9040,""
"x330119",124,2,5,""
"x330119",152,2,66,""
"x330119",156,2,3612,""
"x330119",170,2,149,""
"x330119",188,2,0,""
"x330119",218,2,60,""
"x330119",222,2,396,""
"x330119",251,2,280,""
"x330119",276,2,72895,""
"x330119",320,2,497,""
"x330119",340,2,2,""
"x330119",360,2,100,""
"x330119",372,2,35820,""
"x330119",376,2,7920,""
"x330119",381,2,100,""
"x330119",388,2,200,""
"x330119",392,2,17168,""
"x330119",410,2,380,""
"x330119",490,2,0,""
"x330119",498,2,0,""
"x330119",528,2,22123,""
"x330119",554,2,2723,""
"x330119",586,2,0,""
"x330119",591,2,0,""
"x330119",600,2,0,""
"x330119",604,2,540,""
"x330119",699,2,0,""
"x330119",702,2,900,""
"x330119",705,2,0,""
"x330119",710,2,0,""
"x330119",757,2,0,""
"x330119",757,2,0,""
"x330119",764,2,0,""
"x330119",792,2,0,""
"x330119",826,2,291569,""
"x330119",842,2,1454859,""
"x330119",858,2,20340,""
"x330124",32,2,53,""
"x330124",76,2,30,""
"x330124",170,2,44,""
"x330124",826,2,900,""
"x330124",842,2,122,""
"x330125",32,2,163,""
"x330125",124,2,0,""
"x330125",170,2,288,""
"x330125",188,2,240,""
"x330125",251,2,0,""
"x330125",320,2,28474,""
"x330125",528,2,0,""
"x330125",528,2,0,""
"x330125",699,2,1050,""
"x330125",757,2,360,""
"x330125",826,2,100,""
"x330125",842,2,170,""
"x330129",32,2,362,""
"x330129",36,2,945,""
"x330129",40,2,0,""
"x330129",56,2,3400,""
"x330129",76,2,10643,""
"x330129",84,2,0,""
"x330129",100,2,5,""
"x330129",124,2,5168,""
"x330129",152,2,0,""
"x330129",156,2,160,""
"x330129",170,2,9035,""
"x330129",188,2,1344,""
"x330129",191,2,0,""
"x330129",203,2,0,""
"x330129",214,2,961,""
"x330129",218,2,0,""
"x330129",218,2,200,""
"x330129",222,2,0,""
"x330129",251,2,15270,""
"x330129",276,2,31858,""
"x330129",320,2,3696,""
"x330129",340,2,8,""
"x330129",344,2,0,""
"x330129",348,2,730,""
"x330129",376,2,200,""
"x330129",381,2,7900,""
"x330129",388,2,0,""
"x330129",392,2,340,""
"x330129",410,2,17420,""
"x330129",490,2,1600,""
"x330129",504,2,6500,""
"x330129",528,2,303,""
"x330129",554,2,0,""
"x330129",558,2,10,""
"x330129",604,2,15,""
"x330129",616,2,0,""
"x330129",699,2,6835,""
"x330129",702,2,155,""
"x330129",710,2,0,""
"x330129",724,2,7110,""
"x330129",757,2,31,""
"x330129",764,2,0,""
"x330129",792,2,0,""
"x330129",804,2,0,""
"x330129",826,2,1080,""
"x330129",842,2,54209,""
"x330129",862,2,7,""
"x330130",32,2,7,""
"x330130",124,2,0,""
"x330130",170,2,97,""
"x330130",188,2,0,""
"x330130",214,2,0,""
"x330130",276,2,3,""
"x330130",320,2,38,""
"x330130",392,2,0,""
"x330130",528,2,0,""
"x330130",724,2,10,""
"x330130",757,2,16,""
"x330130",826,2,45,""
"x330130",842,2,43,""
"x330190",32,2,585,""
"x330190",36,2,210,""
"x330190",68,2,1,""
"x330190",76,2,474,""
"x330190",100,2,5,""
"x330190",124,2,537,""
"x330190",152,2,500,""
"x330190",156,2,2040,""
"x330190",170,2,6335,""
"x330190",188,2,1988,""
"x330190",203,2,0,""
"x330190",214,2,1809,""
"x330190",218,2,207,""
"x330190",222,2,1118,""
"x330190",251,2,51,""
"x330190",276,2,7516,""
"x330190",320,2,5101,""
"x330190",340,2,300,""
"x330190",360,2,2,""
"x330190",372,2,0,""
"x330190",388,2,0,""
"x330190",392,2,2001,""
"x330190",410,2,810,""
"x330190",458,2,5696,""
"x330190",490,2,0,""
"x330190",528,2,2145,""
"x330190",558,2,107,""
"x330190",591,2,8,""
"x330190",604,2,0,""
"x330190",616,2,0,""
"x330190",699,2,0,""
"x330190",710,2,1000,""
"x330190",724,2,0,""
"x330190",757,2,11,""
"x330190",804,2,0,""
"x330190",826,2,1,""
"x330190",842,2,33026,""
"x330190",862,2,144,""
"x350110",170,2,200,""
"x350110",214,2,285,""
"x350110",218,2,57,""
"x350110",842,2,0,""
"x350110",862,2,3e+05,""
"x350211",40,2,0,""
"x350211",222,2,25100,""
"x350211",276,2,21600,""
"x350211",320,2,550,""
"x350211",392,2,973130,""
"x350211",410,2,20,""
"x350211",862,2,5000,""
"x350219",388,2,0,""
"x382311",124,2,0,""
"x382311",170,2,45,""
"x382311",188,2,2000,""
"x382311",192,2,998,""
"x382311",222,2,16994,""
"x382311",320,2,2000,""
"x382311",591,2,4967,""
"x382311",842,2,804,""
"x382312",68,2,0,""
"x382312",188,2,200,""
"x382312",591,2,190,""
"x382312",842,2,0,""
"x382313",170,2,1,""
"x382313",862,2,20140,""
"x382319",32,2,46021,""
"x382319",76,2,10518,""
"x382319",84,2,0,""
"x382319",92,2,22410,""
"x382319",152,2,907,""
"x382319",156,2,90925,""
"x382319",188,2,0,""
"x382319",192,2,200,""
"x382319",214,2,6000,""
"x382319",222,2,0,""
"x382319",320,2,300,""
"x382319",392,2,136100,""
"x382319",554,2,0,""
"x382319",699,2,0,""
"x382319",842,2,207714,""
"x400110",76,2,0,""
"x400110",124,2,1710,""
"x400110",203,2,0,""
"x400110",218,2,2,""
"x400110",381,2,197,""
"x400110",458,2,20000,""
"x400110",591,2,25,""
"x400110",702,2,0,""
"x400110",842,2,21274,""
"x400121",192,2,6050,""
"x400121",704,2,0,""
"x400121",842,2,848004,""
"x400122",36,2,0,""
"x400122",188,2,0,""
"x400122",218,2,1260,""
"x400122",320,2,202295,""
"x400122",558,2,55440,""
"x400122",704,2,0,""
"x400122",724,2,8,""
"x400122",842,2,445107,""
"x400129",192,2,17023,""
"x400129",222,2,85,""
"x400129",276,2,0,""
"x400129",320,2,2678628,""
"x400129",340,2,72,""
"x400129",558,2,2,""
"x400129",704,2,0,""
"x400129",842,2,253,""
"x400130",68,2,0,""
"x400130",124,2,0,""
"x400130",156,2,0,""
"x400130",222,2,5,""
"x400130",246,2,3207,""
"x400130",276,2,350,""
"x400130",320,2,199500,""
"x400130",340,2,5000,""
"x400130",381,2,7000,""
"x400130",392,2,95020,""
"x400130",410,2,0,""
"x400130",591,2,0,""
"x400130",702,2,17000,""
"x400130",704,2,61,""
"x400130",842,2,1656,""
"x410120",124,2,0,""
"x410120",156,2,195631,""
